"","Date","Station","Turbidity","Imputed"
"1228",2023-03-26,"CM74",8.11125192562006,"Yes"
"1229",2023-03-27,"CM74",8.40481767094673,"Yes"
"1230",2023-03-28,"CM74",8.69838341627341,"Yes"
"1231",2023-03-29,"CM74",8.99194916160008,"Yes"
"1232",2023-03-30,"CM74",9.28551490692676,"Yes"
"1233",2023-03-31,"CM74",9.57908065225343,"No"
"1234",2023-04-01,"CM74",8.24149841055695,"No"
"1235",2023-04-02,"CM74",17.8667030820452,"No"
"1236",2023-04-03,"CM74",20.3406973991249,"No"
"1237",2023-04-04,"CM74",14.0905841851097,"No"
"1238",2023-04-05,"CM74",13.9877524898009,"No"
"1239",2023-04-06,"CM74",21.4569545904641,"No"
"1240",2023-04-07,"CM74",14.550190857914,"No"
"1241",2023-04-08,"CM74",13.8258015632437,"No"
"1242",2023-04-09,"CM74",20.0469065837573,"No"
"1243",2023-04-10,"CM74",22.4339848906,"No"
"1244",2023-04-11,"CM74",20.1043761400046,"No"
"1245",2023-04-12,"CM74",16.9186242494741,"No"
"1246",2023-04-13,"CM74",20.7397038328494,"No"
"1247",2023-04-14,"CM74",20.1819352730839,"No"
"1248",2023-04-15,"CM74",13.8954706717389,"No"
"1249",2023-04-16,"CM74",17.0322286694278,"No"
"1250",2023-04-17,"CM74",21.0199191195909,"No"
"1251",2023-04-18,"CM74",15.0029984610819,"No"
"1252",2023-04-19,"CM74",13.4604763624596,"No"
"1253",2023-04-20,"CM74",10.9483330941751,"No"
"1254",2023-04-21,"CM74",18.0664328809436,"No"
"1255",2023-04-22,"CM74",20.1271462428896,"No"
"1256",2023-04-23,"CM74",15.997173128259,"No"
"1257",2023-04-24,"CM74",15.1806170829457,"No"
"1258",2023-04-25,"CM74",11.5427674292658,"No"
"1259",2023-04-26,"CM74",8.8471657399684,"No"
"1260",2023-04-27,"CM74",13.4096584345718,"No"
"1261",2023-04-28,"CM74",12.0111679650399,"No"
"1262",2023-04-29,"CM74",10.8510548337938,"No"
"1263",2023-04-30,"CM74",9.01769354282183,"No"
"1264",2023-05-01,"CM74",8.96295129351651,"No"
"1265",2023-05-02,"CM74",8.85460664983507,"No"
"1266",2023-05-03,"CM74",7.66788597707661,"No"
"1267",2023-05-04,"CM74",14.1117475333578,"No"
"1268",2023-05-05,"CM74",12.1662496471306,"No"
"1269",2023-05-06,"CM74",10.5721029737451,"No"
"1270",2023-05-07,"CM74",13.5376473659241,"No"
"1271",2023-05-08,"CM74",32.5832188271791,"No"
"1272",2023-05-09,"CM74",19.4128082582647,"No"
"1273",2023-05-10,"CM74",15.905954101497,"No"
"1274",2023-05-11,"CM74",18.5221563972746,"No"
"1275",2023-05-12,"CM74",15.6955291311423,"No"
"1276",2023-05-13,"CM74",15.3990327102976,"No"
"1277",2023-05-14,"CM74",13.6800567982782,"No"
"1278",2023-05-15,"CM74",13.5753763032157,"No"
"1279",2023-05-16,"CM74",11.9526344215691,"No"
"1280",2023-05-17,"CM74",13.2781663077143,"No"
"1281",2023-05-18,"CM74",12.6987167816484,"No"
"1282",2023-05-19,"CM74",16.3579031994714,"No"
"1283",2023-05-20,"CM74",29.7314449973962,"No"
"1284",2023-05-21,"CM74",19.8307954309712,"No"
"1285",2023-05-22,"CM74",17.817927364807,"No"
"1286",2023-05-23,"CM74",15.1510486028011,"No"
"1287",2023-05-24,"CM74",16.2105731505415,"No"
"1288",2023-05-25,"CM74",16.9006955384811,"No"
"1289",2023-05-26,"CM74",31.4158482169462,"No"
"1290",2023-05-27,"CM74",44.8659651756991,"No"
"1291",2023-05-28,"CM74",31.0829011681057,"No"
"1292",2023-05-29,"CM74",27.0990486391356,"No"
"1293",2023-05-30,"CM74",30.6158385070081,"No"
"1294",2023-05-31,"CM74",41.4875770817812,"No"
"1295",2023-06-01,"CM74",40.1303694284221,"No"
"1296",2023-06-02,"CM74",27.3537320091124,"No"
"1297",2023-06-03,"CM74",24.0311291985848,"No"
"1298",2023-06-04,"CM74",30.8308106441095,"No"
"1299",2023-06-05,"CM74",55.9827897297961,"No"
"1300",2023-06-06,"CM74",26.9193672241501,"No"
"1301",2023-06-07,"CM74",26.0692424084782,"Yes"
"1302",2023-06-08,"CM74",25.2191175928064,"Yes"
"1303",2023-06-09,"CM74",24.3689927771345,"Yes"
"1304",2023-06-10,"CM74",23.5188679614627,"Yes"
"1305",2023-06-11,"CM74",22.6687431457909,"Yes"
"1306",2023-06-12,"CM74",21.818618330119,"Yes"
"1307",2023-06-13,"CM74",20.9684935144472,"Yes"
"1308",2023-06-14,"CM74",20.1183686987753,"Yes"
"1309",2023-06-15,"CM74",19.2682438831035,"Yes"
"1310",2023-06-16,"CM74",18.4181190674317,"Yes"
"1311",2023-06-17,"CM74",17.5679942517598,"No"
"1312",2023-06-18,"CM74",20.2921731894854,"No"
"1313",2023-06-19,"CM74",30.8107540286065,"No"
"1314",2023-06-20,"CM74",19.5284156961484,"No"
"1315",2023-06-21,"CM74",13.112529915727,"No"
"1316",2023-06-22,"CM74",18.4993176931428,"No"
"1317",2023-06-23,"CM74",16.5529557557144,"No"
"1318",2023-06-24,"CM74",15.2152483686708,"No"
"1319",2023-06-25,"CM74",15.1092141581914,"No"
"1320",2023-06-26,"CM74",14.1225980070147,"No"
"1321",2023-06-27,"CM74",13.5417001477046,"No"
"1322",2023-06-28,"CM74",18.2760242297051,"No"
"1323",2023-06-29,"CM74",27.2138646344574,"No"
"1324",2023-06-30,"CM74",18.4576552796747,"No"
"1325",2023-07-01,"CM74",21.4957048883507,"No"
"1326",2023-07-02,"CM74",14.4553057802455,"No"
"1327",2023-07-03,"CM74",18.6877191315669,"No"
"1328",2023-07-04,"CM74",18.9868313377427,"No"
"1329",2023-07-05,"CM74",17.3417636492661,"No"
"1330",2023-07-06,"CM74",17.6143897176447,"No"
"1331",2023-07-07,"CM74",16.6620011755735,"No"
"1332",2023-07-08,"CM74",15.063570795281,"No"
"1333",2023-07-09,"CM74",14.9215143911392,"No"
"1334",2023-07-10,"CM74",13.3553058744774,"No"
"1335",2023-07-11,"CM74",11.1368048542972,"No"
"1336",2023-07-12,"CM74",10.3249348287383,"No"
"1337",2023-07-13,"CM74",10.6288020755375,"No"
"1338",2023-07-14,"CM74",9.14062249405013,"No"
"1339",2023-07-15,"CM74",9.65481007139848,"No"
"1340",2023-07-16,"CM74",14.3659597374671,"No"
"1341",2023-07-17,"CM74",14.8779696990543,"No"
"1342",2023-07-18,"CM74",27.2359808259781,"No"
"1343",2023-07-19,"CM74",17.4448134362539,"No"
"1344",2023-07-20,"CM74",17.1592176129458,"No"
"1345",2023-07-21,"CM74",25.3948935197846,"No"
"1346",2023-07-22,"CM74",20.9896236508645,"No"
"1347",2023-07-23,"CM74",16.4245539999769,"No"
"1348",2023-07-24,"CM74",20.5506563789534,"No"
"1349",2023-07-25,"CM74",14.9043093886807,"No"
"1350",2023-07-26,"CM74",13.2218720295091,"No"
"1351",2023-07-27,"CM74",26.4333561699534,"No"
"1352",2023-07-28,"CM74",21.789188980823,"No"
"1353",2023-07-29,"CM74",18.3897674607043,"No"
"1354",2023-07-30,"CM74",15.600693289153,"No"
"1355",2023-07-31,"CM74",14.0182853808053,"No"
"1356",2023-08-01,"CM74",13.333767020251,"No"
"1357",2023-08-02,"CM74",16.0587392678576,"No"
"1358",2023-08-03,"CM74",14.995839915038,"No"
"1359",2023-08-04,"CM74",13.4126232477162,"No"
"1360",2023-08-05,"CM74",12.4200617623906,"No"
"1361",2023-08-06,"CM74",12.0920620250958,"No"
"1362",2023-08-07,"CM74",23.0964138734963,"No"
"1363",2023-08-08,"CM74",32.1560917569949,"No"
"1364",2023-08-09,"CM74",41.9958875625547,"No"
"1365",2023-08-10,"CM74",44.8791633450153,"No"
"1366",2023-08-11,"CM74",38.1032870706313,"No"
"1367",2023-08-12,"CM74",32.2174303214514,"No"
"1368",2023-08-13,"CM74",68.9740323964728,"No"
"1369",2023-08-14,"CM74",79.1989745822536,"No"
"1370",2023-08-15,"CM74",85.5253523946579,"Yes"
"1371",2023-08-16,"CM74",91.8517302070622,"No"
"1372",2023-08-17,"CM74",47.020889932747,"No"
"1373",2023-08-18,"CM74",34.5838219709401,"No"
"1374",2023-08-19,"CM74",32.7972921333871,"No"
"1375",2023-08-20,"CM74",38.310640126252,"No"
"1376",2023-08-21,"CM74",30.3867801679767,"No"
"1377",2023-08-22,"CM74",46.3910632779961,"No"
"1378",2023-08-23,"CM74",37.4054191410474,"No"
"1379",2023-08-24,"CM74",36.2479094652315,"No"
"1380",2023-08-25,"CM74",24.1875659179026,"No"
"1381",2023-08-26,"CM74",25.1336498452408,"No"
"1382",2023-08-27,"CM74",28.1876313923578,"No"
"1383",2023-08-28,"CM74",49.8746275527717,"No"
"1384",2023-08-29,"CM74",17.4299416664738,"No"
"1385",2023-08-30,"CM74",10.2289943171468,"No"
"1386",2023-08-31,"CM74",9.03496089415532,"No"
"1387",2023-09-01,"CM74",17.5071035571414,"No"
"1388",2023-09-02,"CM74",28.3558961443568,"No"
"1389",2023-09-03,"CM74",18.1394338951351,"No"
"1390",2023-09-04,"CM74",15.0987182443679,"No"
"1391",2023-09-05,"CM74",15.8775994556872,"No"
"1392",2023-09-06,"CM74",30.294612487171,"No"
"1393",2023-09-07,"CM74",21.6504426969882,"No"
"1394",2023-09-08,"CM74",17.1969992128317,"No"
"1395",2023-09-09,"CM74",14.8845495859937,"No"
"1396",2023-09-10,"CM74",14.9996889911895,"No"
"1397",2023-09-11,"CM74",15.2576555417238,"No"
"1398",2023-09-12,"CM74",34.1505061017682,"No"
"1399",2023-09-13,"CM74",22.0767941653511,"No"
"1400",2023-09-14,"CM74",18.5796029652155,"No"
"1401",2023-09-15,"CM74",23.8360208605552,"No"
"1402",2023-09-16,"CM74",20.4214142596916,"No"
"1403",2023-09-17,"CM74",24.3309382574701,"No"
"1404",2023-09-18,"CM74",26.7457501901504,"No"
"1405",2023-09-19,"CM74",19.9490097372128,"No"
"1406",2023-09-20,"CM74",23.2244267932548,"No"
"1407",2023-09-21,"CM74",17.8580406587564,"No"
"1408",2023-09-22,"CM74",15.7034946108035,"No"
"1409",2023-09-23,"CM74",29.5887246109558,"No"
"1410",2023-09-24,"CM74",23.9329868240589,"No"
"1411",2023-09-25,"CM74",22.5942452639538,"Yes"
"1412",2023-09-26,"CM74",21.2555037038487,"Yes"
"1413",2023-09-27,"CM74",19.9167621437435,"Yes"
"1414",2023-09-28,"CM74",18.5780205836384,"Yes"
"1415",2023-09-29,"CM74",17.2392790235333,"No"
"1416",2023-09-30,"CM74",27.0708329582327,"No"
"1417",2023-10-01,"CM74",16.752054631555,"No"
"1418",2023-10-02,"CM74",13.5422179615807,"No"
"1419",2023-10-03,"CM74",15.7206747156742,"No"
"1420",2023-10-04,"CM74",15.8751552399131,"No"
"1421",2023-10-05,"CM74",13.9410572807378,"No"
"1422",2023-10-06,"CM74",11.237478712041,"No"
"1423",2023-10-07,"CM74",14.2650697183067,"No"
"1424",2023-10-08,"CM74",13.9173415311019,"No"
"1425",2023-10-09,"CM74",19.6695907536578,"No"
"1426",2023-10-10,"CM74",19.4430627089146,"No"
"1427",2023-10-11,"CM74",34.242935528956,"No"
"1428",2023-10-12,"CM74",21.3325688995588,"No"
"1429",2023-10-13,"CM74",15.2966164829941,"No"
"1430",2023-10-14,"CM74",13.6364603108183,"No"
"1431",2023-10-15,"CM74",12.4606157716183,"No"
"1432",2023-10-16,"CM74",11.7071729292733,"No"
"1433",2023-10-17,"CM74",14.1278022392863,"No"
"1434",2023-10-18,"CM74",11.3185209756875,"No"
"1435",2023-10-19,"CM74",9.59923141001179,"No"
"1436",2023-10-20,"CM74",8.60126462341212,"No"
"1437",2023-10-21,"CM74",11.6029515149571,"No"
"1438",2023-10-22,"CM74",13.3460758910929,"No"
"1439",2023-10-23,"CM74",11.398899571752,"No"
"1440",2023-10-24,"CM74",10.2109719604515,"No"
"1441",2023-10-25,"CM74",11.6760536441272,"No"
"1442",2023-10-26,"CM74",12.331579071443,"No"
"1443",2023-10-27,"CM74",11.6679628582637,"No"
"1444",2023-10-28,"CM74",12.2144284796705,"No"
"1445",2023-10-29,"CM74",13.1878019815708,"No"
"1446",2023-10-30,"CM74",11.8930638795801,"No"
"1447",2023-10-31,"CM74",10.6338178904181,"No"
"1448",2023-11-01,"CM74",11.2747345252279,"No"
"1449",2023-11-02,"CM74",17.8474691359943,"No"
"1450",2023-11-03,"CM74",24.6450795847819,"No"
"1451",2023-11-04,"CM74",18.1540092647277,"No"
"1452",2023-11-05,"CM74",16.9953515604706,"No"
"1453",2023-11-06,"CM74",15.5950066591245,"No"
"1454",2023-11-07,"CM74",14.6517289417017,"No"
"1455",2023-11-08,"CM74",19.2590998879508,"No"
"1456",2023-11-09,"CM74",28.8840871391557,"No"
"1457",2023-11-10,"CM74",18.1047371483364,"No"
"1458",2023-11-11,"CM74",14.0957274952221,"No"
"1459",2023-11-12,"CM74",11.9086409364772,"No"
"1460",2023-11-13,"CM74",11.6465953567897,"No"
"1461",2023-11-14,"CM74",11.2285071320479,"No"
"1462",2023-11-15,"CM74",11.1183130871542,"No"
"1463",2023-11-16,"CM74",10.3986424448632,"No"
"1464",2023-11-17,"CM74",9.93989999110916,"No"
"1465",2023-11-18,"CM74",12.5227390786678,"No"
"1466",2023-11-19,"CM74",12.0188374641359,"No"
"1467",2023-11-20,"CM74",16.1949210511959,"No"
"1468",2023-11-21,"CM74",23.094101768799,"No"
"1469",2023-11-22,"CM74",42.3239164286284,"No"
"1470",2023-11-23,"CM74",26.0962850035474,"No"
"1471",2023-11-24,"CM74",24.2670884635638,"No"
"1472",2023-11-25,"CM74",21.9694144360762,"No"
"1473",2023-11-26,"CM74",44.5393727465784,"No"
"1474",2023-11-27,"CM74",29.3519460335028,"No"
"1475",2023-11-28,"CM74",42.1023530747864,"No"
"1476",2023-11-29,"CM74",51.0381948186865,"No"
"1477",2023-11-30,"CM74",39.3856052977035,"No"
"1478",2023-12-01,"CM74",37.0448252232729,"No"
"1479",2023-12-02,"CM74",28.0697705479381,"No"
"1480",2023-12-03,"CM74",51.3800525463419,"No"
"1481",2023-12-04,"CM74",33.3863538837531,"No"
"1482",2023-12-05,"CM74",21.3124701819551,"No"
"1483",2023-12-06,"CM74",19.8949937211693,"No"
"1484",2023-12-07,"CM74",23.1934886030913,"No"
"1485",2023-12-08,"CM74",17.5491753820669,"No"
"1486",2023-12-09,"CM74",16.1163543840752,"No"
"1487",2023-12-10,"CM74",18.1485355720181,"No"
"1488",2023-12-11,"CM74",21.5176738623932,"No"
"1489",2023-12-12,"CM74",18.1529529356105,"No"
"1490",2023-12-13,"CM74",15.4982633751699,"No"
"1491",2023-12-14,"CM74",14.925754709104,"No"
"1492",2023-12-15,"CM74",13.6298964534494,"No"
"1493",2023-12-16,"CM74",13.0601577699098,"No"
"1494",2023-12-17,"CM74",13.143670237936,"No"
"1495",2023-12-18,"CM74",13.0071051366516,"No"
"1496",2023-12-19,"CM74",14.0094841814395,"No"
"1497",2023-12-20,"CM74",13.2718956334288,"No"
"1498",2023-12-21,"CM74",11.1545197817331,"No"
"1499",2023-12-22,"CM74",11.9302678204612,"No"
"1500",2023-12-23,"CM74",11.0230413135803,"No"
"1501",2023-12-24,"CM74",12.608710267411,"No"
"1502",2023-12-25,"CM74",35.3996724913504,"No"
"1503",2023-12-26,"CM74",24.9107015980475,"No"
"1504",2023-12-27,"CM74",22.8421707012638,"No"
"1505",2023-12-28,"CM74",20.1475858336473,"No"
"1506",2023-12-29,"CM74",17.4336098015043,"No"
"1507",2023-12-30,"CM74",15.3783160289704,"No"
"1508",2023-12-31,"CM74",13.347085775019,"No"
"1509",2024-01-01,"CM74",10.5774270990918,"No"
"1510",2022-08-17,"CM84",4.30507290972222,"Yes"
"1511",2022-08-18,"CM84",4.30507290972222,"No"
"1512",2022-08-19,"CM84",8.04580843055555,"No"
"1513",2022-08-20,"CM84",6.61502360416667,"No"
"1514",2022-08-21,"CM84",6.16159958333333,"No"
"1515",2022-08-22,"CM84",7.92921138888889,"No"
"1516",2022-08-23,"CM84",5.43529851388889,"No"
"1517",2022-08-24,"CM84",4.6525919375,"No"
"1518",2022-08-25,"CM84",6.41135172916667,"No"
"1519",2022-08-26,"CM84",7.01448344444444,"No"
"1520",2022-08-27,"CM84",5.46788997222222,"No"
"1521",2022-08-28,"CM84",7.040799375,"No"
"1522",2022-08-29,"CM84",6.419560625,"No"
"1523",2022-08-30,"CM84",10.9935802986111,"No"
"1524",2022-08-31,"CM84",8.79941908333333,"No"
"1525",2022-09-01,"CM84",5.21869654861111,"No"
"1526",2022-09-02,"CM84",3.17074993055556,"No"
"1527",2022-09-03,"CM84",4.77749575,"No"
"1528",2022-09-04,"CM84",3.87419466666667,"No"
"1529",2022-09-05,"CM84",5.58261765277778,"No"
"1530",2022-09-06,"CM84",7.19693056944444,"No"
"1531",2022-09-07,"CM84",4.76966584722222,"No"
"1532",2022-09-08,"CM84",5.40303652777778,"No"
"1533",2022-09-09,"CM84",3.81717472916667,"No"
"1534",2022-09-10,"CM84",8.152146875,"No"
"1535",2022-09-11,"CM84",8.53772423611111,"No"
"1536",2022-09-12,"CM84",6.60817103472222,"No"
"1537",2022-09-13,"CM84",8.1594574375,"No"
"1538",2022-09-14,"CM84",7.90752784722222,"No"
"1539",2022-09-15,"CM84",7.3383836875,"No"
"1540",2022-09-16,"CM84",6.529392875,"No"
"1541",2022-09-17,"CM84",7.57439395833333,"No"
"1542",2022-09-18,"CM84",9.59005496527778,"No"
"1543",2022-09-19,"CM84",7.26601075694444,"No"
"1544",2022-09-20,"CM84",6.36610202083333,"No"
"1545",2022-09-21,"CM84",6.55167941666667,"No"
"1546",2022-09-22,"CM84",9.48275263194444,"No"
"1547",2022-09-23,"CM84",9.00139433333333,"No"
"1548",2022-09-24,"CM84",6.41303447916667,"No"
"1549",2022-09-25,"CM84",6.87391404861111,"No"
"1550",2022-09-26,"CM84",7.561680625,"No"
"1551",2022-09-27,"CM84",9.47765226388889,"No"
"1552",2022-09-28,"CM84",7.78121140277778,"No"
"1553",2022-09-29,"CM84",6.4667599375,"No"
"1554",2022-09-30,"CM84",4.50549673611111,"No"
"1555",2022-10-01,"CM84",5.67998646527778,"No"
"1556",2022-10-02,"CM84",8.75969229861111,"No"
"1557",2022-10-03,"CM84",7.11801296527778,"No"
"1558",2022-10-04,"CM84",6.99219290277778,"No"
"1559",2022-10-05,"CM84",7.39150811805556,"No"
"1560",2022-10-06,"CM84",5.45060969444444,"No"
"1561",2022-10-07,"CM84",3.51169665972222,"No"
"1562",2022-10-08,"CM84",8.39755963194444,"No"
"1563",2022-10-09,"CM84",8.45699602083333,"No"
"1564",2022-10-10,"CM84",7.68077086805556,"No"
"1565",2022-10-11,"CM84",7.96425146527778,"No"
"1566",2022-10-12,"CM84",11.9005651597222,"No"
"1567",2022-10-13,"CM84",16.6423035763889,"No"
"1568",2022-10-14,"CM84",7.45358293055556,"No"
"1569",2022-10-15,"CM84",6.67157465277778,"No"
"1570",2022-10-16,"CM84",7.19105195138889,"No"
"1571",2022-10-17,"CM84",6.263243125,"No"
"1572",2022-10-18,"CM84",4.80960042361111,"No"
"1573",2022-10-19,"CM84",4.24480131944444,"No"
"1574",2022-10-20,"CM84",8.00518665277778,"No"
"1575",2022-10-21,"CM84",6.43129884027778,"No"
"1576",2022-10-22,"CM84",8.15395653472222,"No"
"1577",2022-10-23,"CM84",10.2520045625,"No"
"1578",2022-10-24,"CM84",11.160131,"No"
"1579",2022-10-25,"CM84",7.89811757638889,"No"
"1580",2022-10-26,"CM84",7.96735900694444,"No"
"1581",2022-10-27,"CM84",9.55917272916667,"No"
"1582",2022-10-28,"CM84",10.9152916805556,"No"
"1583",2022-10-29,"CM84",9.21987503472222,"No"
"1584",2022-10-30,"CM84",9.13432524305555,"No"
"1585",2022-10-31,"CM84",7.76054515972222,"No"
"1586",2022-11-01,"CM84",11.4149898958333,"No"
"1587",2022-11-02,"CM84",9.11402445138889,"No"
"1588",2022-11-03,"CM84",7.75544829861111,"No"
"1589",2022-11-04,"CM84",7.53073965277778,"No"
"1590",2022-11-05,"CM84",8.94765942361111,"No"
"1591",2022-11-06,"CM84",13.3954945652174,"No"
"1592",2022-11-07,"CM84",19.5420804791667,"No"
"1593",2022-11-08,"CM84",11.1473504722222,"No"
"1594",2022-11-09,"CM84",9.66536183333333,"No"
"1595",2022-11-10,"CM84",7.37256138888889,"No"
"1596",2022-11-11,"CM84",6.07737327777778,"No"
"1597",2022-11-12,"CM84",7.62333310416667,"No"
"1598",2022-11-13,"CM84",8.34596783333333,"No"
"1599",2022-11-14,"CM84",19.0034845625,"No"
"1600",2022-11-15,"CM84",7.74474897916667,"No"
"1601",2022-11-16,"CM84",11.1111713541667,"No"
"1602",2022-11-17,"CM84",8.42491874305555,"No"
"1603",2022-11-18,"CM84",9.30245010416667,"No"
"1604",2022-11-19,"CM84",25.0068883958333,"No"
"1605",2022-11-20,"CM84",17.4107374756944,"Yes"
"1606",2022-11-21,"CM84",9.81458655555556,"No"
"1607",2022-11-22,"CM84",4.47443140277778,"No"
"1608",2022-11-23,"CM84",17.5526125486111,"No"
"1609",2022-11-24,"CM84",7.0314679375,"No"
"1610",2022-11-25,"CM84",5.0209535,"No"
"1611",2022-11-26,"CM84",3.30149949305556,"No"
"1612",2022-11-27,"CM84",11.7132187152778,"No"
"1613",2022-11-28,"CM84",40.0287841944444,"No"
"1614",2022-11-29,"CM84",34.9727199351852,"Yes"
"1615",2022-11-30,"CM84",29.9166556759259,"Yes"
"1616",2022-12-01,"CM84",24.8605914166667,"No"
"1617",2022-12-02,"CM84",3.89694164583333,"No"
"1618",2022-12-03,"CM84",4.69133573611111,"No"
"1619",2022-12-04,"CM84",7.80029902777778,"No"
"1620",2022-12-05,"CM84",7.65542203472222,"No"
